Country,Date,Site,URL,Title,Content
Hungary,2016. szeptember. 22. 16:46,hvg.hu,https://hvg.hu//kkv/20160922_Nemcsak_az_AirBnB_szakit_a_lakaskiadasbol,Nemcsak az AirBnB szakít a lakáskiadásból,"Számos hazai startup épít bizniszt a rövid távú lakáskiadásra, lakásüzemeltető, mosodai és takarító cégek utaznak az AirBnB-vonaton








A hivatalos statisztikák szerint Budapesten több mint 6000 lakást adnak bérbe a világ legnagyobb szállásmegosztó platformján, az AirBnB-n keresztül. A rövidtávú lakáskiadásban rejlő üzleti lehetőségeket azonban nemcsak a lakástulajdonosok használják ki, hanem számos hazai cég, startup is megjelent a piacon az üzemeltetéshez kapcsolódó szolgáltatásokkal.A rövidtávú lakáskiadás kiváló pénzkereseti lehetőség, azonban a tulajdonosoknak jóval több teendőt jelent, mint a hagyományos, hosszú távú bérbeadás. Tipikusan néhány naponta váltják egymást a jellemzően külföldről, turistaként érkező bérlők. Ezért már önmagban a lakás átadás-átvétele is rengeteg elfoglaltságot jelent, nem beszélve a karbantartásról, javításokról, takarításról, az ágynemű mosásról, vagy éppen az adminisztratív teendőkről.Az AirBnB köré ezt felismerve egy teljes iparág kezd kiépülni. Gombamód szaporodnak ugyanis azok az induló vállalkozások, startup cégek, melyek szolgáltatásaikkal a rövidtávú lakásbérbeadással járó terheket veszik le a tulajdonos válláról.Átvállalják a vendégek fogadását„A vendégek fogadása és a lakással kapcsolatos további elfoglaltság a munka és a családi teendők mellett sok tulajdonosnak kihívást jelent. Éppen ezért bíznak meg profikat a lakáskiadás teljes körű levezénylésével. Ma itthon már körülbelül az AirBnB-zők mintegy 15-20 százaléka vesz igénybe ilyen szolgáltatást, hiszen így nehézségek nélkül élvezhetik a pénzügyi előnyöket” – hívta fel a figyelmet Amár Zoltán, a Let Me Inn Kft. alapító-tulajdonosa.Több olyan cég működik már, melyek a lakáskiadással kapcsolatos összes teendőt elvégzik a tulajdonos helyett. Így vállalják az ügyfelekkel, bérlőkkel való egyeztetést, a fogyóeszközök pótlását, a különböző szállásmegosztó oldalakon a lakás profiloldalának kezelését, a lakások átadását-átvételét, és a takarítást. Ilyen, teljes körű lakásmenedzsmentet biztosító cég például a Let Me Inn. A tulajdonosok számára nyilvánvalóan egy ilyen vállalkozás szolgáltatása a legkényelmesebb megoldás, amit nagyjából a bérleti díj 10-15 százalékáért vehetnek igénybe.A lakáskiadás teljes körű menedzsmentje mellett számos cég nyújt egy-egy problémára specializált megoldást. Ilyen többek között a Neatly, mely lakástextíliák beszerzését, tisztítását, vasalását illetve szállítását vállalja. A lakás komplett felszereléséhez szükséges textíliák – ágyneműhuzatok, fürdőlepedők, konyharuhák – akár bérbe is vehetők a cégtől. A magyar alapítású startup már összesen 100 lakás textiligényét kezeli, és hamarosan Ausztriában is elindítja tevékenységét.Egy másik idő- és energiaigényes feladat a takarítás. Erre kínál az online takarítás közvetítő Rendi megoldást, mely a rövidtávú lakáskiadóknak egyedi szolgáltatáscsomagot is kialakított."
Hungary,2016. szeptember. 21. 13:16,hvg.hu,https://hvg.hu//kkv/20160921_Brutalis_szigoritasokra_szamithat_az_Airbnb,Brutális szigorításokra számíthat az Airbnb?,"Hihetetlen gyorsan futott fel az egész világon az Airbnb, ennek azonban nem mindenki örül. A szállodások szerint kimondottan káros, hogy az Airbnb miatt Budapest „olcsó desztináció” imázsa tovább erősödött.










New York egy tervezett jogszabály szerint illegálisnak minősítené, hogy a rövid távon kiadó lakások megjelenjenek az Airbnbhez hasonló oldalakon, és brutális bírsággal sújtaná a lakáskiadókat – írja a Piac és Profit. Velencében plakátokon kampányolnak az Airbnb ellen, Bécsben egységes szabályozással szeretnének a problémák elé menni, Észtországban pedig olyan komplex jogszabálytervezeten dolgoznak, amely minden megosztásalapú vállalkozásra kiterjedne.A KSH adatai szerint 2010 és 2015 között négyszeresére nőtt a magánszállások száma. Tavaly 4047 vendéglátó összesen 8848 szobát adott ki, idén nyáron az Airbnb portálján 5000 feletti, a Bookingon több mint 2000 budapesti lakás szerepelt. A skift.com 2016. májusi elemzése szerint 2015-ben az Airbnbn Erzsébetváros volt a 13. legtrendibb úti cél, az előző évihez képest 145 százalékos forgalomnövekedéssel.A Magyar Szállodák és Éttermek Szövetségének (MSZÉSZ) szerint a rövid távra kiadott magánlakások az összehasonlíthatatlanul alacsonyabb működési költségek miatt aránytalan versenyelőnyt élveznek a szállodákkal szemben. Ugyanakkor az Airbnb-t nem betiltani, hanem újraszabályozni kellene. A szövetség szerint a lakáskiadás kétségkívül jelentős forgalmat generál, éppen ezért pozitív jelenség, de az már nem jó, hogy általa tovább Budapest „olcsó desztináció” imázsa tovább erősödött.A MSZÉSZ tanulmánya szerint szállodákéhoz hasonló bejelentési kötelezettséget írnának elő a magánlakások rövid távú kiadóinak is, a társasházakban pedig a többi tulajdonos hozzájárulását is javasolják feltételként. Az is megfontolandó lehet, hogy limitálják az éves bérbeadási napok számát és a kiadások hosszát. Míg az akár 50-100 lakást szállodaszerűen üzemeltető lakáshoteleket külön kéne felülvizsgálnia a hatóságoknak.Indokoltnak tartanák egy általányadó bevezetését is amely szobánként, évente 32 ezer forint lenne. A lakásokat kiközvetítő portáloknak előíratnák, hogy kizárólag engedéllyel rendelkező ingatlanokat szerepeltessenek, valamint szolgáltassanak adatokat a hatóságoknak."
Hungary,2016. szeptember. 21. 06:18,hvg.hu,https://hvg.hu//kkv/20160921_A_lesajnalt_nyuggerek_rakaptak_az_Airbnbzesre,A lesajnált nyuggerek rákaptak az airbnb-zésre,"A szálláskiadásra specializálódott San Franciscó-i központú cég saját vizsgálata szerint rohamosan nő a nyugdíjas szállásadók aránya Európában.








A friss adatok szerint 2015-ben az előző évhez képest megduplázódott a hatvan év fölötti korosztályba tartozó szálláskínálók száma, elérte a 160 ezret, vagyis az összes európai Airbnb-lakás 10 százalékát adják ki nyugdíjasok. Ez tehát a legdinamikusabban bővülő, Airbnb-szállást fenntartó réteg. Országokra lebontva Franciaország áll az élen 15 százalékkal, mögötte ugyancsak 10 százalék fölötti aránnyal sorrendben Írország, Olaszország, Nagy-Britannia, Horvátország és Portugália található.A felmérés szerint sok utazó kifejezetten keresi a nyugdíjasok által kiadott szállást. Mert tapasztalatuk szerint a nyugger tulaj szinte garanciát jelent a szállás nívójára. Ezt alátámasztják az utólagos értékelések is, mert a legmagasabb osztályzatot kapott airbnb-s szállások 70 százalékát nyugdíjasok tartják fenn. Persze sokan nem passzióból vágtak bele az internetes szálláskiadásba.A vizsgálatot végzőknek elmondták, hogy e bevételnek köszönhetően tudták megtartani a lakást, elkerülni a költözést egy szerényebb negyedbe – írja az AFP. A statisztika szerint a nyugdíjas korú szállásadók évente átlagban 23 éjszakára adják ki a lakást, és éves átlagbevételük 3000 euró. A francia nyuggerek szállásadó kedvét illusztrálja az is, hogy szeniorok által fenntartott Airbnb-szállások 20-as európai top listáján 9 francia város szerepel és az első öt helyen, sorrendben, Biarritz, Cannes, La Rochelle, Antibes és Avignon áll."
Hungary,2016. szeptember. 20. 15:07,hvg.hu,https://hvg.hu//kultura/20160920_Lakjon_New_Yorki_lemezboltban,Lakjon New York-i lemezboltban!,"A város legizgalmasabb negyedében az egyik legmenőbb független lemezkiadó boltjában lakhat csupa menő lemez között. Hipsztermennyország!









A legendás angol Rough Trade lemezkiadó (mely története során olyan zenekarok és előadók lemezeit adta ki, mint a Cabaret Voltaire, a Smiths, a Pere Ubu, a Belle and Sebastian, a Strokes, a Libertines, vagy Emiliana Torrini - a sort igen hosszan folytathatnánk) New York-i lemezboltja a város Williamsburg nevű hipszternegyedében nyílt 2013-ban. Ez volt az emblematikus kiadó első boltja az Egyesült Államokban.A kiadó illetve a lemezbolt most összefogott az Airbnb-vel és a 2002-ben alapított amerikai elektronikai céggel, a Sonosszal és egészen egyedi élményt kínál néhány szerencsés kiválasztott számára. Októberben és novemberben, bizonyos péntekeken és szombatokon két-két játéknyertes szállhat meg a fokozottan kúl falak között, a speciálisan kialakított Sonos Listening Room nevű helyiségekben, ahol mindenféle gondosan összeválogatott bakelitlemezekből válogathatnak, klasszikus New York-i fanzineket olvasgathatnak és a Rough Trade dolgozói által, a játéknyertes-lakók zenei ízlése alapján elkészített zenei welcome-összeállításokat élvezhetnek.Azt már szinte mondani sem kell, hogy különlegesen bútorozott szobákról van szó, melyben a környék izgalmas harapnivalói várják a beköltözőket, akik ráadásul legjobb barátaikat is meghívhatják bulizni (igaz, ezeknek a legjobb barátoknak el kell hagyniuk a terepet hajnal kettőig)."
Hungary,2016. szeptember. 18. 14:30,hvg.hu,https://hvg.hu//gazdasag/20160918_airbn_szallodak_hotelek_versenye_arak_szobak_hazak_amerika_felmeres,Ezért áll nyerésre az Airbnb a hotelekkel szemben,"Nézze meg az amerikai ár-összehasonlítást, és rögtön látni fogja.









Amerika 20 legnagyobb helyi piacán az Airbnb-n egy egész lakást lehet bérbe venni egy átlagos hotelszoba árából – derül ki egy felmérésből, amelyet a Quartz közölt. A megosztásos gazdasági modellben dolgozó Airbnb átlagos bérleti díja egy éjszakára 160,47 dollár volt, míg a hotelszoba ára 163,90 dollárra jött ki.Az olyan igazán drága városokban, mint New York vagy San Francisco, az Airbnb jelentősen olcsóbbnak bizonyult, mint a hagyományos szállodák.Az árak eléggé szórnak, de vannak olyan amerikai városok, ahol akár 50-60 százalékkal is olcsóbban lehet megszállni az Airbnb közvetítésével, mint egy hotelben - természetesen a szolgáltatás minősége is eltérő, hiszen két külön üzleti modellről van szó."
Hungary,2016. szeptember. 14. 17:03,hvg.hu,https://hvg.hu//kkv/20160914_Ennel_cukibb_ma_mar_nem_lesz_Arva_kutyak_keresnek_gazdat_Airbnbs_lakasokbol,Ennél cukibb ma már nem lesz: Árva kutyák keresnek gazdát airbnb-s lakásokból,"A vállalkozás rovatba ritkán férnek be cuki hírek, de most elkaptunk egyet.








Online örökbefogadási kampány indult az Illatos úton élő kutyák számára: Dolly, Pupi, Bandita és a többiek három Airbnb-lakás hirdetéseit foglalták el, és alig várják, hogy valódi otthonra találjanak. Az örökbefogadók ráadásul most meg is kaphatják a meseszép lakások bármelyikét három napra, hogy ott jobban megismerhessék egymást újdonsült kedvencükkel.MECAz „Otthont keresek” akció célja, hogy az örökbefogadást a közbeszéd tárgyává tegye: kutyát hazavinni most egyszerű, ingyenes és segítséget is kapunk hozzá. Az örökbefogadóknak ráadásul egy kis plusszal is kedveskednek: aki hazaviszi az Illatos úti kutyák bármelyikét, három napra kiveheti a három Airbnb-n szereplő lakás egyikét 2700 Ft/éj áron. Ez az Airbnb által engedélyezett legalacsonyabb ár.MECA lakások profiljain az árva kutyák elfoglalták a nappalit, a konyhát és még a fürdőszobát is – így várják, hogy elhagyhassák az Illatos utat újdonsült gazdijukkal.MECA Fővárosi Önkormányzati Rendészeti Igazgatóság Állategészségügyi Szolgálata (Illatos út) folyamatos helyhiánnyal küzd: az összesen 94 férőhelyen sokszor 120-130 kutya és macska él. Ezért indult most az Erste Bank támogatásával ez a különleges örökbefogadási kampány. Nem győzik hangsúlyozni: aki innen fogad örökbe állatot, két életet is megment. Azét, akit hazavisz és azét is, aki a helyére érkezik és esélyt kap egy új otthonra."
Hungary,2016. augusztus. 29. 14:44,hvg.hu,https://hvg.hu//kkv/20160829_NAV_lakaskiadas_airbnb,Üzent a NAV a lakáskiadóknak,"A hatóság közleményében emlékeztet, hogy ugyan különbséget kell tenni a hosszabb időre szóló ingatlan-bérbeadás és a rövid távú, néhány vendégéjszakára szóló szolgáltatás között, adót fizetni mindkettő esetében kell.  








A tartós ingatlan-bérbeadáshoz nem kell adószámot kiváltani, ha csak a bérbeadó nem választ valamilyen adószámhoz kötött gazdálkodási formát. Mivel a magánszemély általi, nem turisztikai célú bérbeadás áfamentes, a havi lakbérről számlát nem, de átvételi elismervényt ki kell állítani, de legalábbis nyomon követhetően jegyezni kell a tulajdonos bevételét – emlékeztet a NAV közleményében.A bérbeadásból származó jövedelmet a bevételből két módon lehet megállapítani. Az egyik lehetőség a tételes költségelszámolás, amikor a bevételt, a jövedelem kiszámításánál csökkentik az igazolt költségek (közüzemi számlák, felújítási költségek) és az értékcsökkenés. A másik lehetőség, hogy a teljes bevételből 10 százalék költséghányad levonásával állapítja meg jövedelmét a bérbeadó. A jövedelem után negyedévenként adóelőleget kell fizetni, és az éves adóbevallásban önálló tevékenységből származó jövedelemként kell feltüntetni. Az adó mértéke 15 százalék. Ha a magánszemély ingatlan bérbeadásból származó jövedelme az adóévben több egymillió forintnál, akkor a jövedelem teljes összege után 14 százalék egészségügyi hozzájárulást is kell fizetni.Más a helyzet a turisztikai jellegű bérbeadásnál, ami az egyéb szálláshely-szolgáltatás kategóriába tartozik, üzletszerű gazdasági tevékenységet, rendszerint nem huzamos időre szóló szálláshelyet és ezzel összefüggő szolgáltatásokat jelent. Az ingatlantulajdonosok ebben az esetben többféle tevékenységi forma és adózási mód közül választhatnak, a legtöbben adószámos magánszemélyként adnak szállást a vendégeknek. A szálláshely-szolgáltatást csak adószámmal lehet végezni és a település jegyzőjénél kell bejelenteni."
Hungary,2016. augusztus. 26. 12:58,hvg.hu,https://hvg.hu//kkv/20160826_Airbnb_foldrenges_jotekonykodas,Airbnb-zők fogadják be az olasz földrengés károsultjait,"Több mint háromszáz lakáskiadó ajánlotta fel, hogy menedéket nyújt az olasz földrengésben otthon nélkül maradt áldozatoknak. A szállásmegosztó külön oldalt hozott létre a kezdeményezésre.








A 6,4-es erősségű földrengés szerda hajnalban sújtott le Perugia térségében, eddigi információk szerint 267 halálos áldozatot követelve és még több, legalább ezer otthontalant hátrahagyva. Utóbbiak megsegítésére külön oldalt hozott létre az Airbnb, ahol a regisztrált lakástulajdonosok ingyenes ideiglenes szállást ajánlhatnak a szerencsétlenül jártaknak.MTI / EPA / Massimo PercossiA kezdeményezés nem új keletű, az ingyen szállás program 2013-ban indult, miután a New York-i hostok önkéntesen kezdték felajánlani lakásukat 2012-ben a Sandy hurrikán otthon nélkül maradt áldozatainak. Jelenleg több mint 300 szállásadó szállt be a programba, akik nem csak az olasz földrengés, de a luisianai áradások és a kaliforniai bozóttüzek miatt otthonuk elhagyására kényszerülőknek is segítő jobbot nyújtanak - írja a Quartz."
Hungary,2016. augusztus. 14. 18:59,hvg.hu,https://hvg.hu//ingatlan/20160814_Fogast_keres_a_francia_adohatosag_az_Airbnbn,Fogást keres a francia adóhatóság az Airbnb-n,"Hogyan lehetséges, hogy az Airbnb 2015-ben, a 65 millió eurósra becsült franciaországi forgalma után csupán 69 138 euró adót fizetett be a francia adóhivatalnak? 









A szemet szúró eltérést feltáró Le Parisien című lap azt is kimutatta, hogy szó sincs adócsalásról. Tökéletes optimalizálásról viszont igen. A párizsi napilap cikkét szinte az összes francia lap és tv társaság ismertette. Sokan megkérdezték a pénzügyminisztériumot is, de onnan csak szűkszavú, semmitmondó válasz érkezett, amely szerint a hatóságok mindent megtesznek a szabályok betartatása érdekében.Adózz okosan!Hogy működik tehát a franciák adórendőrök szemét csípő adóoptimalizálási rendszer a San Francisco-i központú Airbnb-nél, amelynek tőzsdei értéke 27 milliárd euró? Ha egy utazó a neten lefoglal egy franciaországi szállást, az ezért járó pénzt nem a hatszögletű országba utalja. Hanem egy részét az Airbnb egyik nagy-britanniai, a másikat pedig egyik írországi leányvállalatának. Ebben a két országban sokkal alacsonyabb a társasági adó, mint Franciaországban. Tehát adózik az amerikai cég, csak nem francia, hanem ír és brit kulcs alapján.Nagy pénz, nagy harcA gallok földjén csak az ott bejegyzett Airbnb leányvállalat tevékenysége után fizet. Ez a kis cég azonban csak marketinggel és promócióval foglalkozik. Vagyis az amerikai óriás a legális lehetőségek kihasználásával optimalizálja költségeit. A francia hatóságok persze nem véletlenül szűkszavúak, merthogy a színfalak mögött javában keresik a fogást az Airbnb-n és a többi hasonló vállalkozáson."
Hungary,2016. augusztus. 12. 13:52,hvg.hu,https://hvg.hu//kkv/20160812_Csucsra_jar_az_Airbnb_a_Sziget_miatt,Csúcsra jár az Airbnb a Sziget miatt,"Nehéz helyzetben vannak azok, akik most szeretnének szobát foglalni Budapesten a közösségiszállás-közvetítő oldalon. Az Airbnb-n jövő hét keddig mindössze a budapesti szálláshelyek 3%-a szabad.








        A zsúfoltság a szokásos nyári csúcsszezon mellett a Sziget Fesztiválra érkező külföldiek miatt lehetséges: a fesztiválozók jelentős része nem a Hajógyári-szigeten kempingezik, hanem inkább a belvárosban foglal szobát – írja a Portfolio. Az Airbnb pedig – a szintén népszerű hostelek mellett – kézenfekvő választás a külföldi fiatalok számára. Sok lakást már év elején, vagy kora tavasszal kiadtak. A tulajdonosok pedig a csúcsszezoni árakhoz képest is többet kérnek ilyenkor, 15-20 százalékkal."
Hungary,2016. augusztus. 04. 08:05,hvg.hu,https://hvg.hu//kkv/20160804_airbnb_nav,Rengeteg airbnb-ző maradhatott el az adóval a NAV szerint,"Közzétette a Nemzetgazdasági Minisztérium (NGM), hány szállásmegosztónál talált hiányosságokat a NAV.








A NAV megkezdte a közösségi szálláshelymegosztó-portálok adatainak az elemzését, és a májusi adatok alapján több mint ezer bérbeadónak érdemes rendeznie az államkasszával az ingatlankiadásból származó jövedelme utáni elszámolást – közölte az NGM.Az Airbnb-t a közlemény nem nevezte meg. A tárcánál azt írták, egyetlen közösségi szálláshelymegosztó-portál adatainak szisztematikus elemzéséből kiderült, hogy májusban 441 településen 5206 bérbeadó 8299 ingatlant kínált.Közülük tételes átalányadózásra 3925-en jogosultak. A minisztérium szerint voltak olyan magánszemélyek is, akik több mint 20 ingatlant hasznosítottak, náluk az előzetesen becsült bevétel mintegy havi 50 millió forint.A közlemény ismét kiemelte, hogy az új, ügyfélbarát adóhivatalnak nem a bírságolás a célja, hanem az, hogy mindenki a szabályokat betartva adja ki az ingatlanját, és ellenőrzésre, bírság kiszabására már ne is legyen szükség.Azt is felidézték, hogy a szállásmegosztóknak érdemes a tételes átalányadózást választani, így szobánként évente mindössze 38 400 forint közterhet kell fizetni. Ezen felül a vendégektől beszedett idegenforgalmi adót kell még befizetni az önkormányzat kasszájába."
Hungary,2016. július. 28. 07:41,hvg.hu,https://hvg.hu//kkv/20160728_nav_airbnb,"Üzent a NAV az airbnbzőknek, 1300 bérbeadó már fenn is akadt","Ismét figyelmeztette az Airbnb magyar lakáskiadóit a NAV, hogy teljesíteniük kell az adófizetési kötelezettségüket - írta a Világgazdaság. 








Az adófizetők meghatározó része jogkövető ma Magyarországon - állította a VG szerint Tamásné Czinege Csilla, a Nemzetgazdasági Minisztérium helyettes államtitkára a NAV első féléves ellenőrzési eredményeit bemutató szerdai sajtótájékoztatóján.A sajtótájékoztatón külön üzent az airbnbzőknek. Tamásné Czinege Csilla az oldal megnevezése nélkül azt mondta, ezeknek a bérbeadóknak is adófizetési költelezettségük van, aminek ha nem tesznek eleget, ellenőrzésre számíthatnak.Már meg is kezdték az ingatlanokat adófizetés nélkül bérbeadók kiszűrését. Májusban egy közvetítőportálon 5200 bérbeadó csaknem 8300 ingatlanát vizsgálták, és a bérbeadók közül majd 1300-an nem voltak jogosultak a szolgáltatásra."
Hungary,2016. július. 27. 16:11,hvg.hu,https://hvg.hu//gazdasag/20160727_Fel_ev_alatt_115_milliot_hoz_egy_adorevizor_az_allamnak,Fél év alatt 115 milliót hoz egy adórevizor az államnak,"Idén az első fél évben 383 milliárd forint adókülönbözetet tárt fel a NAV, ami revizoronként átlagosan 115 milliós fogást jelent.  









Idén az első fél évben az utólagos ellenőrzések során 383 milliárd forint adókülönbözetet tárt fel a hatóság, ami több mint 12 százalékkal haladja meg az egy évvel korábbit - számolt be Tamásné Czinege Csilla, a Nemzetgazdasági Minisztérium (NGM) adószakmai ügyekért felelős helyettes államtitkára sajtótájékoztatón szerdán, Budapesten. A helyettes szakállamtitkár eredményesnek nevezte a NAV új, célzott kiválasztáson alapuló ellenőrzési rendszerét. Mint mondta, nem szeretnék a jogkövető adózókat ""zaklatni"". A célzott kiválasztást akkor tudják megvalósítani, ha a kockázatelemzés valós idejű adatokra épül, amit segít az elektronikus közúti áruforgalom-ellenőrzési rendszer (ekáer), az online pénztárgépek, a tételes áfa bevallási rendszer és a nemzetközi információcsere.Beszámolt arról is, hogy megkezdték a weboldalt működtető szálláshely-közvetítőkhöz (Airbnbhez) kapcsolódó ellenőrzéseket is az ingatlant adófizetés nélkül bérbeadók kiszűrése érdekében. Májusban egy közvetítő portálon mintegy 5200 bérbeadó csaknem 8300 ingatlanát vizsgálták, a bérbeadók közül 3925-en voltak jogosultak a szolgáltatásra. A helyettes államtitkár elmondta, felhívják a nem adózók figyelmét kötelezettségükre, aminek ha nem tesznek eleget, ellenőrzésre számíthatnak, aminek fókuszában az áfa és a foglalkoztatáshoz köthető adók és járulékok vannak.A helyettes államtitkár szerint a legtöbb visszaélés a láncolatos csaláshoz és a fiktív számlákhoz kapcsolódott, a problémás területek a fakereskedelem, a kávé, csokoládé és más élelmiszeripari termékek, szolgáltatások közül a szoftverfejlesztés, az építőipar és a fuvarozás volt. Az ekáer adatok felhasználásával mintegy 5900 ellenőrzés során több mint 16,2 milliárd forint adókülönbözetet tártak fel. Az online pénztárgépeknél az adózók tájékoztatták, ha eltérés volta pénztárgép által mutatott és az adózó bevallásában szereplő adatok között. Az eredmény meghaladta a várakozásokat, az adózók többsége pótolta a bevallást, és volt, aki a pénztárgép által mutatott forgalom feletti összegű adót vallott be.A székhely és illetékesség-váltó adózók is fókuszba kerültek a kockázatkezelés alapján, mert gyakran a változás oka, hogy hátráltassák az ellenőrzést. Az első fél évben több mint 10 ezer adózó váltott székhelyet, jellemzően a fővárosba és Pest megyébe települtek át. A kiválasztás hatékony volt, az utólagos vizsgálatok 92 százalékban zárultak megállapítással, a revíziók során több mint 10 milliárd forint adókülönbözetet állapított meg a NAV."
Hungary,2016. július. 26. 21:16,hvg.hu,https://hvg.hu//gazdasag/20160726_A_festoi_negyed_lelket_feltik_a_lisszaboniak_az_Airbnbtol_megosztas,A festői negyed lelkét féltik a lisszaboniak az Airbnb-től,"Az Alfama negyed Lisszabon egyik ékköve. Özönlenek is ide a turisták. Akik közül egyre többen veszik igénybe az olcsó Airbnb lakásokat. A helyi bérlők kiszorulnak, a maradók a városrész lelkét féltik.









Tavaly Lisszabonban megkétszereződött és elérte a 433 ezret az Airbnb-s szállásfoglalások száma. A klasszikus szállodák még jóval több vendéget fogadtak tavaly a portugál fővárosban, 3,6 milliót, de a szállodai forgalom növekedési üteme csak hét százalékos volt az előző évhez képest. Lisszabon világméretekben az Airbnb első tíz városa között van.Miguel Coelho hetven éves nyugdíjas ötven éve él Alfamában. De most távozni kényszerül, panaszolta a Le Figaro tudósítójának. Nem saját ingatlanban, hanem bérlakásban lakott, legalábbis eddig. A tulajdonos felmondta a szerződést, mert eladja a lakást. Méghozzá aranyáron. Az új tulajnak esze ágában sincs állandó bérlőt keresni, sokkal jövedelmezőbb turista szállásként kiadni az Airbnb-n keresztül. Nem egyedi esetről van szó. Tömegesen kénytelenek elhagyni Alfamát a bérlakások régi lakói. Hamarosan már csak kiadó lakások lesznek az eddig sajátos hangulatú, festői negyedben. Ha viszont Alfamát elhagyják a lakói, a városrész a lelkét veszti el, ami visszafordíthatatlan veszteség. Ezt már Alfama polgármestere mondta a francia lapnak.A régen nyugodt utcákon részeg turisták zajonganak, szemetelnek, egyre több rongálás éri a meredek sikátorokon kígyózó, legendás alfamai villamoskocsikat. A turizmus nem csak az Airbnb-s lakástulajdonosokat gazdagítja, hanem sok közvetett jövedelmet is jelent Lisszabonnak. Ha viszont a történelmi negyed elveszti identitását, nagyobb a kár, mint a haszon – mondja az alfamai lakókat tömörítő egyesület vezetője. Hasonló jelenség megfigyelhető például a híres párizsi Le Marais negyedben vagy Berlin egyes kerületeiben, illetve San Franciscóban. De e két utóbbi városban a hatóságok már közbeléptek és igyekeznek megfékezni az ingatlan spekulációt. Most Alfama még megmaradt lakói is hasonló lépéseket követelnek, de a lisszaboni városi vezetést egyelőre még csak a rövid távú cél, a turizmusból származó bevételek növelése motiválja."
Hungary,2016. július. 25. 13:42,hvg.hu,https://hvg.hu//gazdasag/20160725_Uber_sharing_economy_startup,"Az Uber megy, de egy fél tucat követője marad","Az Uber kivonulásával a megosztásos gazdasági modell egyik zászlóshajója veszett oda, de a folyamat már visszafordíthatatlan, számos magyar startup vágott bele, hogy egy-egy iparágat megreformálva közösségi megoldást találjon olykor évszázados problémákra.









Az olyan globális óriások, mint az Uber, vagy az Airbnb Magyarországon is meghonosították az Nyugat-Európában és az USA-ban már dübörgő internet alapú üzleti modellt, a sharing economyt. A megosztáson alapuló biznisz lényege, hogy szakítva a hagyományos cégek működési gyakorlatával, kisvállalkozókat szerveznek közösségbe, akiknek a szolgáltatását online közvetítik a felhasználók felé.Az Uber felhasználói oldalról hatalmas siker volt itthon, és hasonlóan népszerű az Airbnb is, de több olyan magyar startupot is találni, amelyek úgy tűnik sikeresen adoptálták a modellt. Az egyik legismertebb ilyen cég a Rendi, mely online közvetít takarítási szolgáltatást, egyelőre Budapesten, Szegeden, Győrben, és Debrecenben, de a havi több száz megbízást teljesítő cég ősszel megkezdi a nemzetközi terjeszkedést is.A Neatly ruhatisztítást és vasalást közvetít a neten keresztül – egyelőre a fővárosban. A Prosperitás Tőkealaptól kapott közel 50 millió forinttal a startup ugyancsak a külföldi piacokra tart, a közeljövőben indulnak el első körben Bécsben, Ausztriában. Velük szemben friss cég az EZ Expressz, mely közösségi futárszolgáltatást kínál, tehát a futárok az Uber sofőrökhöz hasonlóan saját autóval, kisvállalkozóként, online megrendelésre fuvaroznak.Érdekes hazai kezdeményezés még a Yummber, mellyel akár a szomszéd nénihez is beugorhatunk megebédelni, illetve mi magunk is megoszthatjuk főztünket másokkal. A BeeRides platformjával pedig a repülőtéren leparkolt autónkat adhatjuk bérbe, arra az időre, amíg mi külföldön tartózkodunk.Kutyák „bébiszittelésétől” a kisebb otthoni munkákigKülföldön – főleg tőlünk nyugatra – igazán változatos a kínálat a különböző sharing economy cégekből. Az Uber mellett ott a Lyft, vagy a Taxify – ami augusztustól Magyarországon is elérhető lesz - szintén fuvarmegosztásra specializálódtak. A TaskRabbit-en olyan kisebb otthoni, vagy ház körüli munkákra lehet jelentkezőket találni, mint például költözés, bútorok mozgatása, összeszerelése, vagy bevásárlás. A nyaralás miatt problémássá váló házikedvencekről gondoskodik a DogVacay: az oldalon olyan „bébiszittert” lehet lőni, aki a vakáció idején otthonában gondoskodik kedvencünkről. A saját gépkocsi bérbeadása is felfutóban van, ilyen cég például a Turo. De van már megoldás arra is, hogy egymásnak adjunk ellenőrzött keretek között kölcsönt, ezt kínálja a Lendingclub, vagy eladjuk használt ruháinkat, erre fejlesztett platformot a Poshmark."
Hungary,2016. július. 22. 18:36,hvg.hu,https://hvg.hu//kkv/20160722_airbnb_hirdetes_rendhagyo,Ilyen Airbnb-hirdetést még biztos nem látott – fotók,"Az Airbnb-n hirdette meg legújabb kampányát a Lufthansa, mintha csak szállást ajánlana a Németországból az USA-ba induló gépein.








Nem az erdőben, hanem a felhők között kínálunk szállást – kezdődik a Lufthansa rendhagyó foglalási hirdetése az Airbnb-n, amellyel valójában a Frankfurt és New York közötti járataira árusít jegyet.Az ügyes kampányfogás lakáshirdetésnek imitálja a repülőjegy-ajánlatot, de valóban lehet foglalni is, és visszahívják, aki az Airbnb-n keresztül foglal.airbnb.comairbnb.com"
